,Nico1:epd1,Nico1:epd1,Nico1:epd1,Nico1:epd2,Nico1:epd2,Nico1:epd2,Nico1:bd2,Nico1:bd2,Nico1:bd2,Nico1:abd2,Nico1:abd2,Nico1:abd2,Nico1:abg1,Nico1:abg1,Nico1:abg1,Nico1:abg2,Nico1:abg2,Nico1:abg2
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
153,547.042,950.27,1503.8,148.679,787.665,1500.48,638.385,958.098,1188.47,403.071,1073.49,1016.42,104.706,754.404,1170.29,172.952,978.293,988.124
154,547.074,950.151,1503.73,148.73,787.51,1500.48,638.471,957.733,1188.32,403.145,1073.27,1016.47,104.66,754.398,1170.29,172.874,978.135,988.083
155,547.15,950.022,1503.66,148.81,787.427,1500.47,638.547,957.35,1188.24,403.243,1073.11,1016.56,104.607,754.37,1170.28,172.752,977.862,988.05
156,547.182,949.891,1503.6,148.866,787.346,1500.51,638.618,956.919,1188.12,403.364,1072.98,1016.62,104.502,754.23,1170.32,172.562,977.468,987.967
157,547.21,949.694,1503.53,148.905,787.311,1500.46,638.712,956.513,1188.05,403.626,1072.83,1016.67,104.422,754.141,1170.31,172.581,977.036,988.052
158,547.253,949.535,1503.46,148.933,787.186,1500.46,638.671,954.665,1187.26,404.01,1072.52,1016.56,104.27,753.948,1170.28,172.309,976.48,987.861
159,547.319,949.43,1503.39,148.969,787.038,1500.5,638.765,954.349,1187.19,404.487,1072.54,1016.57,104.182,753.768,1170.25,171.921,975.928,987.568
160,547.072,948.884,1503.18,148.984,786.935,1500.53,638.868,954.106,1187.2,404.927,1072.77,1016.7,104.038,753.452,1170.32,171.636,975.441,987.437
161,547.135,948.735,1503.18,149.022,786.856,1500.55,639.007,953.637,1187.13,405.409,1073.24,1016.91,103.944,753.076,1170.38,171.311,974.922,987.271
162,547.192,948.576,1503.18,149.033,786.737,1500.58,638.977,953.135,1187.03,406.162,1074.38,1017.42,103.878,752.725,1170.44,170.956,974.447,986.989
163,547.32,948.356,1503.15,149.026,786.594,1500.65,639.465,954.336,1187.71,406.415,1073.9,1017.1,103.716,752.245,1170.5,170.29,974.06,986.591
164,547.536,948.409,1503.27,149.038,786.487,1500.69,639.585,954.022,1187.73,406.9,1074.23,1017.15,103.614,751.868,1170.56,170.028,973.607,986.682
165,547.558,948.309,1503.26,149.018,786.265,1500.8,639.798,953.632,1187.81,407.363,1074.56,1017.19,103.489,751.39,1170.68,169.5,973.073,986.616
166,547.607,948.118,1503.31,148.997,786.087,1500.88,639.945,953.388,1187.9,407.847,1074.71,1017.22,103.882,749.837,1171.92,168.767,972.607,986.351
167,547.62,948.047,1503.31,148.986,785.965,1500.89,640.163,953.224,1188,408.332,1074.87,1017.27,103.288,750.62,1171.07,168.159,972.251,986.299
168,547.631,947.804,1503.29,148.948,785.804,1500.99,640.352,953.026,1188.02,408.964,1075.21,1017.45,103.125,750.318,1171.17,167.768,971.977,986.413
169,547.693,947.679,1503.26,148.927,785.601,1501.05,640.567,952.82,1188.11,409.506,1075.49,1017.55,103.002,749.727,1171.53,167.361,971.876,986.55
170,547.684,947.519,1503.25,148.888,785.37,1501.12,640.839,952.535,1188.26,410.052,1075.7,1017.61,102.801,749.632,1171.42,166.996,971.602,986.688
171,547.709,947.383,1503.26,148.872,785.22,1501.2,641.097,952.304,1188.34,410.523,1075.9,1017.75,102.633,749.335,1171.59,166.517,971.284,986.676
172,547.73,947.257,1503.28,148.813,784.961,1501.35,641.329,952.112,1188.47,410.969,1076.06,1017.82,102.469,749.14,1171.61,165.898,970.848,986.552
173,547.741,947.129,1503.27,148.748,784.804,1501.39,641.839,952.557,1188.59,411.395,1076.21,1017.9,102.312,748.964,1171.71,165.587,970.661,986.729
174,547.688,946.899,1503.25,148.665,784.647,1501.45,642.002,952.367,1188.69,411.705,1076.27,1017.96,102.145,748.79,1171.74,164.922,970.182,986.504
175,547.644,946.817,1503.29,148.63,784.603,1501.47,642.137,952.245,1188.77,412.056,1076.35,1018.02,101.974,748.677,1171.8,164.326,969.908,986.368
176,547.624,946.713,1503.31,148.526,784.529,1501.49,642.263,952.116,1188.88,412.353,1076.36,1018.1,101.798,748.649,1171.8,163.986,969.646,986.43
177,547.585,946.579,1503.32,148.471,784.454,1501.53,642.381,951.973,1188.96,412.708,1076.58,1018.33,101.645,748.622,1171.82,163.725,969.578,986.471
178,547.584,946.438,1503.38,148.418,784.445,1501.55,642.4,951.569,1189.04,413.122,1076.71,1018.5,101.524,748.64,1171.76,163.469,969.327,986.506
179,547.558,946.379,1503.4,148.353,784.404,1501.59,642.464,951.488,1189.13,413.529,1076.76,1018.54,102.024,747.163,1173.17,163.198,969.232,986.561
180,547.539,946.183,1503.46,148.264,784.395,1501.62,642.529,951.444,1189.26,413.915,1076.83,1018.64,101.895,747.231,1173.16,162.981,969.084,986.456
181,547.529,946.093,1503.51,148.21,784.375,1501.65,642.587,951.331,1189.35,414.255,1076.98,1018.74,101.754,747.216,1173.2,162.624,968.849,986.416
182,547.523,945.904,1503.56,148.126,784.385,1501.67,642.632,951.222,1189.38,414.61,1076.9,1018.66,101.188,748.22,1172.27,162.762,969.224,987.422
183,547.545,945.731,1503.61,148.007,784.446,1501.57,642.777,951.45,1189.51,414.903,1076.81,1018.54,101.074,748.263,1172.23,162.373,969.091,987.222
184,547.518,945.544,1503.65,147.911,784.474,1501.49,642.8,951.327,1189.55,415.134,1076.62,1018.33,100.948,748.275,1172.13,161.926,968,986.048
185,547.522,945.384,1503.71,147.812,784.486,1501.49,642.823,951.24,1189.59,415.306,1076.68,1018.26,100.81,748.286,1172.06,161.863,968.421,986.7
186,547.531,945.169,1503.77,147.741,784.502,1501.43,642.848,951.074,1189.69,415.452,1076.65,1018.1,100.644,748.398,1171.92,161.539,968.479,986.572
187,547.524,945.003,1503.8,147.58,784.512,1501.7,642.869,950.921,1189.7,415.539,1076.57,1018.03,100.522,748.404,1171.85,161.466,968.199,986.305
188,547.524,944.706,1503.83,147.473,784.531,1501.59,642.935,950.652,1189.74,415.633,1076.52,1017.95,100.38,748.553,1171.64,161.161,967.166,985.022
189,547.517,944.582,1503.88,147.403,784.445,1501.56,642.893,950.571,1189.81,415.655,1076.42,1017.94,100.623,750.62,1169.82,161.242,967.189,984.973
190,547.504,944.38,1503.98,147.275,784.427,1501.52,642.823,950.056,1189.86,415.659,1076.24,1017.94,100.553,750.614,1169.81,161.213,967.251,984.841
191,547.499,944.241,1504.02,147.15,784.322,1501.51,642.817,949.866,1189.92,415.654,1076.18,1018.09,100.521,750.772,1169.63,161.309,967.282,984.753
192,547.481,944.074,1504.11,147.04,784.176,1501.49,642.766,949.7,1189.97,415.626,1075.95,1018.18,100.443,750.805,1169.55,161.397,967.323,984.7
193,547.459,943.897,1504.15,146.914,784.158,1501.45,642.708,949.469,1190,415.577,1075.89,1018.36,100.418,750.884,1169.44,161.588,967.378,984.59
194,547.445,943.736,1504.22,147.106,783.66,1501.69,642.678,949.216,1190.04,415.513,1075.66,1018.46,100.392,750.989,1169.37,161.704,967.51,984.564
195,547.403,943.597,1504.27,146.83,783.841,1501.39,642.585,948.947,1190.05,415.721,1076.36,1019.12,100.401,751.117,1169.22,161.955,967.749,984.632
196,547.383,943.494,1504.33,146.725,783.758,1501.33,642.528,948.715,1190.1,415.703,1076.36,1019.23,100.428,751.206,1169.14,162.2,967.993,984.663
197,547.314,943.362,1504.35,146.983,784.208,1500.99,642.482,948.552,1190.12,415.57,1075.91,1019.19,100.429,751.321,1169.08,162.511,968.219,984.663
198,547.367,943.174,1504.43,146.894,784.19,1500.89,642.385,948.244,1190.21,415.524,1075.65,1019.14,100.464,751.462,1168.94,162.988,969.543,986.068
199,547.364,943.035,1504.49,146.816,784.117,1500.82,642.293,948.06,1190.24,415.525,1075.58,1019.12,100.515,751.588,1168.84,163.25,969.776,986.153
200,547.35,942.903,1504.56,146.72,784.09,1500.75,642.206,947.836,1190.25,415.135,1074.21,1018.4,100.189,750.318,1169.92,163.495,970.092,986.295
201,547.348,942.767,1504.67,146.594,784.004,1500.67,642.109,947.65,1190.31,415.058,1073.86,1018.05,100.273,750.474,1169.72,163.65,969.016,985.087
202,547.324,942.666,1504.74,146.549,784.019,1500.57,642.091,947.432,1190.32,414.974,1073.42,1017.69,100.355,750.64,1169.61,163.891,969.237,985.179
203,547.287,942.533,1504.81,146.469,783.953,1500.47,642.084,947.248,1190.39,414.883,1073.1,1017.32,100.425,750.73,1169.51,164.033,969.416,985.175
204,547.274,942.49,1504.86,146.377,783.945,1500.36,642.049,947.123,1190.44,414.721,1072.61,1016.92,100.466,750.853,1169.38,164.33,969.791,985.299
205,547.236,942.403,1504.95,146.3,784.031,1500.25,641.855,945.765,1189.89,414.407,1072.25,1016.45,100.518,750.955,1169.33,164.623,970.039,985.33
206,547.203,942.39,1505.05,146.201,784.439,1499.96,642.005,946.844,1190.52,414.454,1071.9,1016.21,100.573,751.099,1169.33,164.996,971.513,986.52
207,547.145,942.323,1505.11,146.21,784.364,1500.01,641.849,945.589,1190.03,414.273,1071.67,1015.88,100.617,751.152,1169.35,165.147,970.684,985.296
208,547.116,942.257,1505.23,146.158,784.373,1500.05,641.819,945.582,1190.12,414.082,1071.27,1015.55,100.643,751.298,1169.41,165.577,971.044,985.445
209,547.052,942.223,1505.28,146.043,784.657,1499.85,641.857,945.566,1190.18,413.774,1070.96,1015.3,100.685,751.316,1169.54,165.954,971.341,985.597
210,546.985,942.134,1505.35,145.993,784.666,1499.93,641.872,945.655,1190.3,413.428,1070.58,1015.07,100.689,751.431,1169.61,166.335,971.648,985.79
211,546.955,942.161,1505.45,145.976,784.313,1500.25,641.836,945.619,1190.4,413.03,1070.24,1014.9,100.738,751.552,1169.69,166.619,971.957,985.957
212,546.828,942.186,1505.47,145.968,784.298,1500.36,641.857,945.686,1190.49,412.696,1070.07,1014.87,100.768,751.661,1169.77,166.884,972.369,986.116
213,546.792,942.175,1505.5,145.979,784.167,1500.52,641.822,945.709,1190.55,412.408,1069.96,1014.79,100.781,751.743,1169.85,167.027,972.738,986.211
214,546.665,942.238,1505.52,145.939,784.084,1500.57,641.824,945.676,1190.57,412.116,1069.95,1014.77,100.745,751.877,1169.87,167.148,973.192,986.408
215,546.55,942.347,1505.49,145.902,784.03,1500.64,641.898,946.986,1191.25,411.855,1070.27,1014.84,100.726,751.976,1169.93,167.255,973.689,986.707
216,546.46,942.461,1505.45,145.901,784.028,1500.68,641.946,946.932,1191.31,411.521,1070.62,1014.97,100.676,752.156,1169.91,167.409,974.179,987.003
217,546.362,942.56,1505.43,145.864,783.93,1500.69,641.971,947.001,1191.37,411.19,1070.94,1015.04,100.618,752.286,1169.93,167.913,975.327,988.354
218,546.292,942.612,1505.39,145.837,783.907,1500.65,641.947,946.965,1191.35,410.966,1071.29,1015.11,100.519,752.47,1169.89,167.735,975.313,987.825
219,546.192,942.722,1505.32,145.796,783.86,1500.61,641.969,947.061,1191.41,410.803,1071.53,1015.12,100.412,752.636,1169.88,168.184,976.495,989.157
220,546.066,942.799,1505.32,145.753,783.789,1500.66,642.02,947.124,1191.42,410.748,1071.8,1015.08,100.331,752.768,1169.92,168.042,976.328,988.779
221,545.951,942.883,1505.32,145.676,783.799,1500.62,641.869,945.95,1190.82,410.757,1072.11,1014.96,100.294,752.899,1169.96,168.039,976.664,989.108
222,545.861,943.006,1505.29,145.612,783.786,1500.61,641.865,945.942,1190.81,410.831,1072.39,1014.72,100.302,752.986,1170.07,167.995,977.023,989.535
223,545.709,943.104,1505.24,145.532,783.807,1500.52,641.887,946.062,1190.77,410.983,1072.72,1014.43,100.279,753.081,1170.06,167.865,977.292,989.842
224,545.576,943.213,1505.19,145.432,783.758,1500.57,642.01,947.479,1191.43,411.14,1072.89,1013.99,100.29,753.129,1170.04,167.62,977.621,989.997
225,545.404,943.44,1505.07,145.404,783.796,1500.66,641.977,947.534,1191.41,411.414,1073.54,1013.8,100.353,753.211,1170,167.3,977.728,990.212
226,545.291,943.471,1505.05,145.318,783.825,1500.64,642,947.616,1191.44,411.596,1073.82,1013.27,100.431,753.277,1169.97,167.004,977.846,990.325
227,545.212,943.516,1505.05,145.234,783.87,1500.67,642.018,947.688,1191.46,411.679,1073.99,1012.6,100.486,753.314,1169.92,166.503,977.949,990.351
228,545.132,943.536,1505.03,145.138,783.97,1500.61,642.046,947.792,1191.49,411.724,1074.34,1012.15,100.566,753.308,1169.9,166.042,978.051,990.315
229,545.042,943.63,1505.05,145.09,784.074,1500.59,642.107,947.933,1191.53,411.819,1074.91,1011.89,100.645,753.297,1169.82,165.539,978.122,990.211
230,544.938,943.7,1505.04,144.942,784.493,1500.3,642.082,948.212,1191.6,411.932,1075.28,1011.63,100.677,753.271,1169.73,164.978,978.293,990.018
231,544.817,943.726,1505.02,144.878,784.509,1500.29,642.106,948.388,1191.69,412.089,1075.65,1011.43,100.687,753.197,1169.72,164.539,978.314,990.085
232,544.282,943.777,1504.9,144.828,784.639,1500.24,642.147,948.653,1191.82,412.29,1075.86,1011.18,100.714,753.164,1169.64,164.102,978.571,990.082
233,544.194,943.94,1504.88,144.768,784.505,1500.38,642.179,948.848,1191.9,412.581,1076.02,1010.82,100.721,753.153,1169.63,163.598,978.809,990.014
234,543.982,944.101,1504.83,144.685,784.533,1500.33,642.228,948.858,1191.98,413.048,1076.13,1010.37,100.704,753.025,1169.66,163.183,978.932,990.118
235,543.942,944.359,1504.89,144.662,784.616,1500.33,642.327,948.8,1192.1,413.71,1076.39,1010,100.662,752.881,1169.73,162.827,978.92,990.376
236,543.94,944.652,1504.93,144.65,784.708,1500.37,642.405,948.564,1192.15,414.555,1076.66,1009.67,100.638,752.782,1169.78,161.912,978.67,990.286
237,543.619,944.723,1504.82,144.615,784.672,1500.41,642.541,948.277,1192.21,415.601,1077.25,1009.57,100.635,752.567,1169.89,160.943,978.409,990.392
238,543.699,945.568,1504.99,144.6,784.627,1500.46,642.67,947.824,1192.19,416.626,1077.98,1009.46,100.58,752.465,1169.81,160.006,978.225,990.5
239,543.444,945.21,1504.69,144.601,784.599,1500.53,642.891,947.342,1192.23,417.882,1078.65,1009.33,100.607,752.275,1169.85,159.205,977.932,990.778
240,543.368,945.369,1504.62,144.818,784.122,1500.95,643.075,946.746,1192.23,419.418,1079.91,1009.54,100.652,752.051,1169.9,158.261,977.842,990.711
241,543.297,945.593,1504.59,144.816,784.106,1501.01,643.231,946.112,1192.22,421.146,1080.68,1009.35,100.739,751.699,1169.98,156.638,977.663,990.605
242,543.27,945.703,1504.55,144.79,784.081,1501.01,643.278,945.209,1192.12,423.155,1081.9,1009.36,100.773,751.26,1169.99,155,977.366,990.769
243,543.298,945.768,1504.51,144.638,784.376,1500.68,643.365,944.395,1192.04,425.3,1083.19,1009.35,100.792,750.818,1169.84,153.621,977.22,990.776
244,543.359,945.909,1504.48,144.624,784.414,1500.63,643.299,942.571,1191.36,427.684,1084.22,1009.05,100.792,750.023,1170.16,151.678,976.52,990.806
245,543.404,945.883,1504.41,144.635,784.419,1500.65,643.312,941.925,1191.36,430.154,1085.66,1009.11,100.759,749.541,1170,149.316,976.171,990.505
246,543.687,945.956,1504.38,144.489,784.281,1500.92,643.497,942.093,1191.8,432.983,1087.61,1008.87,101.175,750.76,1168.32,147.142,975.557,990.319
247,543.812,945.9,1504.3,144.46,784.229,1500.88,643.565,941.395,1191.71,435.737,1089.12,1008.76,101.08,750.161,1168.29,144.626,975.074,990.409
248,543.898,945.873,1504.21,144.463,784.245,1500.83,643.587,940.634,1191.63,438.776,1090.64,1008.58,101.02,749.636,1168.22,142.265,974.268,990.268
249,544.017,945.874,1504.08,144.427,784.231,1500.79,643.784,940.329,1191.6,441.733,1092.16,1008.26,99.5392,746.337,1170.45,139.099,973.753,990.134
250,544.12,945.831,1503.99,144.424,784.228,1500.81,643.704,939.238,1191.44,444.965,1094.1,1008.26,99.415,745.681,1170.5,136.633,972.953,990.476
251,544.235,945.83,1503.9,144.388,784.22,1500.8,643.857,938.508,1191.34,448.244,1096.16,1008.4,99.3596,744.918,1170.73,132.692,971.661,989.848
252,544.298,945.83,1503.79,144.347,784.188,1500.81,644.015,937.787,1191.21,451.573,1098.1,1008.15,99.3073,744.026,1171.08,129.935,971.424,990.417
253,544.393,945.885,1503.72,144.33,784.148,1500.86,644.223,937.157,1191.13,454.805,1099.86,1008.21,99.2293,743.082,1171.45,127.159,971.009,990.397
254,544.455,945.88,1503.65,144.325,784.153,1500.87,644.406,936.49,1191.02,458.365,1102.11,1008.64,99.0234,742.347,1171.67,122.557,968.995,990.215
255,544.538,945.921,1503.57,144.254,784.148,1500.88,644.634,935.998,1190.97,461.853,1104.31,1008.94,98.6905,741.938,1171.59,118.501,967.985,990.231
256,544.59,945.935,1503.51,144.234,784.108,1500.97,644.836,935.456,1190.96,465.231,1106.34,1009.15,98.4773,741.14,1172,116.677,968.93,990.545
257,544.627,946.014,1503.45,144.224,784.094,1500.99,645.031,935.112,1190.97,468.718,1108.24,1009.37,98.4863,741.079,1171.63,113.012,967.934,990.874
258,544.65,946.011,1503.4,144.192,784.035,1501.05,645.311,934.662,1191.02,472.128,1110.35,1009.32,98.0545,740.36,1171.82,108.668,966.744,991.415
259,544.676,946.133,1503.35,144.189,783.992,1501.09,645.576,934.365,1191.13,475.203,1111.02,1009.03,97.3247,739.178,1172.58,103.962,965.52,991.637
260,544.699,946.223,1503.31,144.154,783.975,1501.12,645.865,934.073,1191.27,478.543,1112.91,1009.15,96.8967,738.629,1172.79,101.223,964.442,992.535
261,544.714,946.293,1503.32,144.152,783.986,1501.13,646.231,933.775,1191.37,482.043,1114.85,1009.5,96.6354,737.998,1173.12,97.6145,965.794,991.338
262,544.648,946.372,1503.29,144.312,783.626,1501.47,646.717,933.458,1191.51,485.714,1117.25,1010.04,96.1634,737.544,1173.21,93.8115,964.861,991.874
263,544.771,946.377,1503.35,144.27,783.571,1501.48,647.232,933.164,1191.66,489.255,1119.49,1010.68,95.6986,736.701,1173.63,89.8943,964.083,992.494
264,544.511,946.318,1503.28,144.077,783.789,1501.32,647.791,932.909,1191.88,492.606,1121.34,1011.17,95.0937,736.066,1173.79,85.6062,963.303,992.54
265,544.528,946.296,1503.35,144.081,783.748,1501.38,648.354,932.751,1192.19,495.749,1123.16,1011.72,94.5281,735.405,1174.05,81.7806,962.41,993.159
266,544.738,946.359,1503.47,144.034,783.677,1501.41,648.974,932.635,1192.52,499.21,1125.33,1012.55,93.9464,734.802,1174.32,77.5577,961.331,993.397
267,544.792,946.333,1503.52,144.017,783.651,1501.46,649.846,932.172,1192.77,502.578,1128.07,1013.63,93.4019,734.607,1174.85,73.7786,960.32,994.105
268,544.846,946.32,1503.62,143.976,783.641,1501.5,650.558,932.072,1193.25,505.494,1129.51,1014.31,92.8845,733.926,1174.93,69.6679,959.247,994.647
269,544.897,946.334,1503.73,143.92,783.649,1501.51,651.192,932.209,1193.67,508.453,1131.41,1015.18,92.1793,733.381,1175.13,66.2168,958.836,995.341
270,544.92,946.404,1503.86,143.874,783.68,1501.54,651.831,932.248,1194.11,511.62,1134.06,1016.65,91.455,732.862,1175.42,62.7512,958.094,996.094
271,544.994,946.381,1503.96,143.857,783.625,1501.63,652.604,932.24,1194.52,514.14,1134.96,1017.24,90.5595,733.036,1174.91,59.2663,957.425,996.39
272,545.185,946.288,1504.08,143.832,783.57,1501.75,653.387,932.468,1194.9,516.921,1136.8,1018.46,90.0159,732.837,1175.13,55.7542,956.574,996.996
273,545.234,946.307,1504.21,143.797,783.58,1501.77,654.21,932.798,1195.41,519.497,1138.36,1019.46,89.5505,731.807,1176.17,52.4334,955.59,997.631
274,545.265,946.29,1504.33,143.993,783.242,1502.12,654.991,933.186,1195.97,521.916,1139.63,1020.51,88.7697,731.313,1176.43,49.2347,955.221,997.863
275,545.269,946.37,1504.49,143.965,783.235,1502.17,655.795,933.65,1196.44,524.344,1141.36,1021.66,88.0309,731.024,1176.68,46.9847,957.039,996.22
276,545.27,946.439,1504.65,143.779,783.502,1501.96,656.057,934.251,1196.96,526.486,1142.3,1022.33,87.3158,730.849,1176.78,43.3044,953.579,998.76
277,545.26,946.532,1504.8,143.787,783.508,1502.02,656.973,934.07,1197.43,528.46,1143.55,1023.09,86.5957,730.56,1176.97,40.4953,953.09,998.815
278,545.275,946.646,1504.95,143.766,783.541,1502,657.898,934.25,1198.04,530.484,1144.72,1023.76,85.879,730.126,1177.23,38.1563,952.534,999.273
279,545.279,946.695,1505.05,143.763,783.474,1502.05,658.634,934.61,1198.32,532.252,1145.46,1024.15,85.2083,729.591,1177.63,35.6263,951.486,1000.1
280,545.258,946.888,1505.16,143.767,783.52,1502.02,659.463,934.965,1198.72,534.255,1147.48,1025.2,84.5877,729.149,1178.02,33.6803,951.491,1000.22
281,545.197,947.029,1505.22,143.764,783.546,1502.05,660.078,935.052,1199.14,535.833,1147.6,1025.54,84.0442,728.797,1178.38,31.417,950.543,1000.96
282,545.198,947.147,1505.29,143.754,783.53,1502.06,660.597,935.193,1199.53,537.357,1148.02,1025.9,83.4515,728.467,1178.68,29.5662,950.303,1001.27
283,545.162,947.261,1505.35,143.8,783.507,1502.07,660.796,935.923,1200.02,539.048,1149.71,1026.75,82.8412,728.831,1178.34,27.7805,949.809,1001.89
284,545.183,947.369,1505.43,143.802,783.542,1502.05,661.55,935.541,1200.25,540.387,1149.74,1027.01,82.2411,728.466,1178.77,26.056,949.03,1002.64
285,545.132,947.443,1505.49,143.813,783.59,1502.03,662.041,935.724,1200.65,541.819,1149.96,1027.3,81.6831,728.186,1178.79,24.368,948.63,1002.97
286,545.169,947.543,1505.56,143.843,783.644,1501.99,662.474,936.104,1201.03,543.454,1150.9,1027.54,81.3619,727.467,1179.6,23.1699,948.795,1003.08
287,545.138,947.508,1505.63,143.883,783.645,1501.99,663.034,936.352,1201.31,545.147,1152,1027.74,81.0147,727.24,1179.88,21.5598,947.898,1003.78
288,545.151,947.54,1505.65,143.891,783.696,1501.96,663.333,936.514,1201.48,546.04,1151.53,1027.63,80.7281,727.011,1180.07,20.2908,947.386,1004.36
289,545.142,947.546,1505.65,143.922,783.719,1501.92,663.62,936.535,1201.57,547.259,1152.39,1028.03,80.5008,726.822,1180.22,19.7137,947.308,1004.79
290,545.17,947.576,1505.67,143.978,783.765,1501.87,663.82,936.398,1201.71,548.423,1153.07,1028.18,80.3111,726.709,1180.38,18.7647,946.84,1005.32
291,545.151,947.614,1505.7,143.955,783.796,1501.85,663.96,936.176,1201.84,549.268,1153.74,1028.03,80.1194,726.515,1180.49,17.2159,946.179,1005.45
292,545.147,947.617,1505.67,144.026,783.739,1501.83,664.035,935.883,1201.92,550.158,1153.63,1028.34,79.9753,726.381,1180.65,16.3374,946.172,1005.4
293,545.153,947.597,1505.67,144.033,783.793,1501.73,664.156,935.743,1201.99,551.075,1153.78,1028.47,79.8638,726.186,1180.74,15.7962,946.13,1005.75
294,545.16,947.707,1505.65,144.086,783.765,1501.76,664.234,935.61,1202.04,551.934,1153.79,1028.57,79.7469,726.076,1180.79,15.5112,946.042,1006.07
295,545.151,947.691,1505.68,144.047,783.767,1501.74,664.305,935.492,1202.16,552.606,1153.89,1028.82,79.6963,725.943,1180.86,15.4485,945.743,1006.8
296,545.166,947.768,1505.68,144.337,783.465,1502.05,664.348,935.366,1202.18,553.201,1154.02,1029.25,79.6534,725.824,1180.93,14.8658,945.857,1006.75
297,545.18,947.747,1505.69,144.22,783.758,1501.8,664.337,935.234,1202.22,553.764,1154.27,1029.72,79.6761,725.689,1181.06,14.279,946.036,1006.59
298,545.239,947.705,1505.69,144.239,783.763,1501.76,664.318,935.17,1202.19,554.374,1155.19,1030.73,79.6512,725.664,1181.1,13.9229,946.218,1006.45
299,545.203,947.669,1505.64,144.45,783.497,1501.96,664.271,935.084,1202.19,555.118,1154.69,1030.59,79.6701,725.567,1181.17,13.6799,945.866,1007.08
300,545.221,947.668,1505.65,144.477,783.511,1501.93,664.226,934.979,1202.15,555.765,1154.98,1031.02,79.6751,725.588,1181.22,13.4047,945.861,1007.14
301,545.214,947.664,1505.6,144.51,783.6,1501.91,664.184,934.958,1202.14,556.341,1155.12,1031.36,79.6507,725.609,1181.24,13.3705,945.925,1007.32
302,545.226,947.67,1505.56,144.571,783.585,1501.91,664.157,934.953,1202.12,556.837,1154.92,1031.67,79.6244,725.67,1181.25,13.3119,946.003,1007.42
303,545.225,947.66,1505.49,144.586,783.659,1501.85,664.15,934.984,1202.05,557.303,1154.86,1031.95,79.6218,725.732,1181.26,13.3613,946.094,1007.56
304,545.201,947.647,1505.45,144.453,783.969,1501.59,664.125,935.008,1202.03,557.702,1154.93,1032.25,79.5614,725.811,1181.25,13.4784,946.239,1007.63
305,545.22,947.654,1505.43,144.631,783.72,1501.84,664.01,935.155,1201.91,558.138,1155.03,1032.74,79.571,725.799,1181.32,13.5288,946.31,1007.69
306,545.206,947.699,1505.39,144.659,783.778,1501.84,663.974,935.28,1201.88,558.649,1155.19,1033.14,79.5627,725.915,1181.31,13.6468,946.443,1007.75
307,545.2,947.689,1505.37,144.681,783.789,1501.84,663.876,935.414,1201.77,559.344,1154.77,1034.06,79.544,726.001,1181.33,13.6966,946.913,1007.36
308,545.2,947.645,1505.36,144.511,784.102,1501.63,663.813,935.561,1201.77,559.856,1154.52,1034.73,79.5572,726.018,1181.36,13.8307,947.239,1007.27
